backend,model,mode,language,category,attempts,pass_rate,exact_rate,parse_error_rate,semantic_mismatch_rate,incomplete_rate,non_completable_rate
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_application,4,50.0,25.0,0.0,50.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_arithmetic,12,91.67,50.0,0.0,0.0,8.33,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_closure,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_composition,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_constant,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_float,4,0.0,0.0,0.0,0.0,25.0,75.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,fun,fun:function_higher_order,2,50.0,50.0,0.0,0.0,50.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:arithmetic,2,50.0,0.0,0.0,50.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:assignment,3,66.67,0.0,0.0,33.33,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:boolean,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,83.33,16.67,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:loops,4,75.0,0.0,0.0,25.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,50.0,50.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:nested_branching,3,66.67,33.33,0.0,33.33,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:sequence,3,66.67,0.0,0.0,33.33,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,imp,imp:while_loop,3,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_application,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_argument_order,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_choice,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_composition,6,100.0,33.33,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_continuation,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_contraction,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_elimination,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_eta,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_function_result,1,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_higher_order,3,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_identity,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_pipeline,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_projection,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_repetition,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_substitution,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,google/gemma-4-31b-it,unconstrained_raw,stlc,stlc:logic_weakening,3,100.0,33.33,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:boolean,2,50.0,0.0,0.0,0.0,0.0,50.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function,4,0.0,0.0,0.0,0.0,100.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_application,4,25.0,25.0,25.0,0.0,0.0,50.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_arithmetic,12,8.33,8.33,8.33,8.33,25.0,50.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_composition,2,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_float,4,0.0,0.0,25.0,0.0,25.0,50.0
openrouter,openai/gpt-5.3-codex,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,100.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,100.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,16.67,83.33
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_contraction,2,50.0,50.0,0.0,0.0,0.0,50.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,100.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_higher_order,3,33.33,33.33,0.0,0.0,33.33,33.33
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_modus_ponens,2,50.0,50.0,0.0,0.0,0.0,50.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_projection,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,100.0,0.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-5.3-codex,unconstrained,stlc,stlc:logic_weakening,3,33.33,33.33,0.0,0.0,0.0,66.67
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:boolean,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function,4,75.0,25.0,25.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_application,4,25.0,0.0,50.0,25.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_arithmetic,12,75.0,50.0,25.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_closure,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_composition,2,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_constant,1,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_float,4,50.0,0.0,25.0,25.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,fun,fun:function_higher_order,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:arithmetic,2,0.0,0.0,50.0,0.0,0.0,50.0
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:assignment,3,0.0,0.0,33.33,0.0,0.0,66.67
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:boolean,2,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:branching,6,0.0,0.0,16.67,0.0,0.0,83.33
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:loops,4,0.0,0.0,25.0,0.0,0.0,75.0
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:mixed_control,2,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:nested_branching,3,33.33,0.0,0.0,0.0,0.0,66.67
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,33.33,0.0,66.67
openrouter,openai/gpt-5.4-mini,unconstrained,imp,imp:while_loop,3,0.0,0.0,33.33,0.0,0.0,66.67
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_application,2,50.0,0.0,50.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_argument_order,1,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_choice,2,50.0,50.0,50.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_composition,6,83.33,50.0,16.67,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_continuation,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_contraction,2,50.0,0.0,50.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_elimination,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_eta,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_higher_order,3,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_identity,2,50.0,50.0,50.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_modus_ponens,2,50.0,50.0,50.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_projection,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,100.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_substitution,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained,stlc,stlc:logic_weakening,3,100.0,33.33,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:boolean,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function,4,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_application,4,50.0,25.0,0.0,50.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_arithmetic,12,100.0,41.67,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_closure,2,50.0,0.0,0.0,0.0,0.0,50.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_composition,2,50.0,0.0,0.0,0.0,0.0,50.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_constant,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_float,4,75.0,0.0,0.0,0.0,0.0,25.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,fun,fun:function_higher_order,2,50.0,0.0,0.0,0.0,0.0,50.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:arithmetic,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:assignment,3,66.67,33.33,0.0,33.33,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:boolean,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,100.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:loops,4,75.0,0.0,0.0,25.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:mixed_control,2,50.0,0.0,0.0,50.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:nested_branching,3,66.67,0.0,0.0,33.33,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:sequence,3,66.67,0.0,0.0,33.33,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,imp,imp:while_loop,3,100.0,33.33,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_application,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_argument_order,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_choice,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_composition,6,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_continuation,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_contraction,2,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_elimination,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_eta,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,100.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_higher_order,3,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_identity,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_pipeline,1,100.0,100.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_projection,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_repetition,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_substitution,2,100.0,50.0,0.0,0.0,0.0,0.0
openrouter,openai/gpt-5.4-mini,unconstrained_raw,stlc,stlc:logic_weakening,3,100.0,33.33,0.0,0.0,0.0,0.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_arithmetic,12,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_constant,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,fun,fun:function_higher_order,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,fun,fun:function,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,fun,fun:function_application,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,fun,fun:function_arithmetic,11,0.0,0.0,0.0,0.0,9.09,90.91
openrouter,openai/gpt-oss-20b,unconstrained_raw,fun,fun:function_closure,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,fun,fun:function_float,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,fun,fun:function_higher_order,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:arithmetic,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:assignment,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:boolean,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:branching,6,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:loops,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:mixed_control,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:nested_branching,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:sequence,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,imp,imp:while_loop,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_application,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_argument_order,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_choice,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_composition,6,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_continuation,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_contraction,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_elimination,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_eta,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_function_result,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_higher_order,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_identity,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_modus_ponens,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_pipeline,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_projection,1,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_repetition,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_substitution,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,openai/gpt-oss-20b,unconstrained_raw,stlc,stlc:logic_weakening,3,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:boolean,2,50.0,0.0,0.0,0.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function,4,25.0,25.0,0.0,0.0,0.0,75.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_application,4,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_arithmetic,12,58.33,25.0,0.0,0.0,0.0,41.67
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_closure,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_composition,2,0.0,0.0,0.0,0.0,0.0,100.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_constant,1,100.0,0.0,0.0,0.0,0.0,0.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_float,4,50.0,25.0,0.0,0.0,0.0,50.0
openrouter,qwen/qwen3.5-35b-a3b,unconstrained,fun,fun:function_higher_order,2,50.0,50.0,0.0,0.0,0.0,50.0
